PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_SLUG,TEAM_CODE,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
1628964,"Bamba, Mo",Mo Bamba,1,2018,2023,mohamed_bamba,mo_bamba,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,0
1631094,"Banchero, Paolo",Paolo Banchero,1,2022,2023,paolo_banchero,paolo_banchero,1610612753,Orlando,Magic,ORL,magic,magic,Y,0
1630217,"Bane, Desmond",Desmond Bane,1,2020,2023,desmond_bane,desmond_bane,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,0
1630625,"Banton, Dalano",Dalano Banton,1,2021,2023,dalano_banton,dalano_banton,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,11
1631230,"Barlow, Dominick",Dominick Barlow,1,2022,2023,dominick_barlow,dominick_barlow,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,11
1630567,"Barnes, Scottie",Scottie Barnes,1,2021,2023,scottie_barnes,scottie_barnes,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,0
1629628,"Barrett, RJ",RJ Barrett,1,2019,2023,rj_barrett,rj_barrett,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,0
1629646,"Bassey, Charles",Charles Bassey,1,2021,2023,charles_bassey,charles_bassey,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,1
1641734,"Bates, Emoni",Emoni Bates,1,2023,2023,emoni_bates,emoni_bates,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,11
1628966,"Bates-Diop, Keita",Keita Bates-Diop,1,2018,2023,keita_bates-diop,keita_bates-diop,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,1
201587,"Batum, Nicolas",Nicolas Batum,1,2008,2023,nicolas_batum,nicolas_batum,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,0
1629647,"Bazley, Darius",Darius Bazley,1,2019,2023,darius_bazley,darius_bazley,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11
1627736,"Beasley, Malik",Malik Beasley,1,2016,2023,malik_beasley,malik_beasley,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,1
1630699,"Beauchamp, MarJon",MarJon Beauchamp,1,2022,2023,marjon_beauchamp,marjon_beauchamp,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,11
201976,"Beverley, Patrick",Patrick Beverley,1,2012,2023,patrick_beverley,patrick_beverley,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,1
1630180,"Bey, Saddiq",Saddiq Bey,1,2020,2023,saddiq_bey,saddiq_bey,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,0
1629048,"Bitadze, Goga",Goga Bitadze,1,2019,2023,goga_bitadze,goga_bitadze,1610612753,Orlando,Magic,ORL,magic,magic,Y,1
1641931,"Bitim, Onuralp",Onuralp Bitim,1,2023,2023,onuralp_bitim,onuralp_bitim,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,11
1641710,"Black, Anthony",Anthony Black,1,2023,2023,anthony_black,anthony_black,1610612753,Orlando,Magic,ORL,magic,magic,Y,0
1631205,"Boeheim, Buddy",Buddy Boeheim,1,2022,2023,buddy_boheim,buddy_boeheim,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,11
203992,"Bogdanovic, Bogdan",Bogdan Bogdanovic,1,2017,2023,bogdan_bogdanovic,bogdan_bogdanovic,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,0
1628449,"Boucher, Chris",Chris Boucher,1,2017,2023,chris_boucher,chris_boucher,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,1
1631103,"Branham, Malaki",Malaki Branham,1,2022,2023,malaki_branham,malaki_branham,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,0
1631128,"Braun, Christian",Christian Braun,1,2022,2023,christian_braun,christian_braun,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,0
1628969,"Bridges, Mikal",Mikal Bridges,1,2018,2023,mikal_bridges,mikal_bridges,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,0
1627763,"Brogdon, Malcolm",Malcolm Brogdon,1,2016,2023,malcolm_brogdon,malcolm_brogdon,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,0
1628415,"Brooks, Dillon",Dillon Brooks,1,2017,2023,dillon_brooks,dillon_brooks,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,0
1628971,"Brown, Bruce",Bruce Brown,1,2018,2023,bruce_brown,bruce_brown,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,1
1629650,"Brown, Moses",Moses Brown,1,2019,2023,moses_brown,moses_brown,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,1
1628972,"Brown Jr., Troy",Troy Brown Jr.,1,2018,2023,troy_brown_jr,troy_brown_jr,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,1
1641723,"Bufkin, Kobe",Kobe Bufkin,1,2023,2023,kobe_bufkin,kobe_bufkin,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,11
203493,"Bullock Jr., Reggie",Reggie Bullock Jr.,1,2013,2023,reggie_bullock,reggie_bullock_jr,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,1
203484,"Caldwell-Pope, Kentavious",Kentavious Caldwell-Pope,1,2013,2023,kentavious_caldwell-pope,kentavious_caldwell-pope,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,0
1641739,"Camara, Toumani",Toumani Camara,1,2023,2023,toumani_camara,toumani_camara,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,0
1628427,"Cancar, Vlatko",Vlatko Cancar,1,2019,2023,vlatko_cancar,vlatko_cancar,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,1
203991,"Capela, Clint",Clint Capela,1,2014,2023,clint_capela,clint_capela,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,1
1628975,"Carter, Jevon",Jevon Carter,1,2018,2023,jevon_carter,jevon_carter,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,1
1628976,"Carter Jr., Wendell",Wendell Carter Jr.,1,2018,2023,wendell_carter_jr,wendell_carter_jr,1610612753,Orlando,Magic,ORL,magic,magic,Y,0
1630618,"Carton, D.J.",D.J. Carton,1,2023,2023,dj_carton,dj_carton,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,11
1627936,"Caruso, Alex",Alex Caruso,1,2017,2023,alex_caruso,alex_caruso,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,1
1630658,"Castleton, Colin",Colin Castleton,1,2023,2023,colin_castleton,colin_castleton,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,11
1630577,"Champagnie, Julian",Julian Champagnie,1,2022,2023,julian_champagnie,julian_champagnie,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,1
1631108,"Christie, Max",Max Christie,1,2022,2023,max_christie,max_christie,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,1
1631321,"Cissoko, Sidy",Sidy Cissoko,1,2023,2023,sidy_cissoko,sidy_cissoko,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,11
1629634,"Clarke, Brandon",Brandon Clarke,1,2019,2023,brandon_clarke,brandon_clarke,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,0
1629651,"Claxton, Nic",Nic Claxton,1,2019,2023,nicolas_claxton,nic_claxton,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,1
1641730,"Clowney, Noah",Noah Clowney,1,2023,2023,noah_clowney,noah_clowney,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11
1628380,"Collins, Zach",Zach Collins,1,2017,2023,zach_collins,zach_collins,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,1
1626192,"Connaughton, Pat",Pat Connaughton,1,2015,2023,pat_connaughton,pat_connaughton,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,0
1630536,"Cooper, Sharife",Sharife Cooper,1,2021,2023,sharife_cooper,sharife_cooper,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,11
1641741,"Council IV, Ricky",Ricky Council IV,1,2023,2023,ricky_council_iv,ricky_council_iv,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11
203496,"Covington, Robert",Robert Covington,1,2013,2023,robert_covington,robert_covington,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,1
1628470,"Craig, Torrey",Torrey Craig,1,2017,2023,torrey_craig,torrey_craig,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,1
203109,"Crowder, Jae",Jae Crowder,1,2012,2023,jae_crowder,jae_crowder,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,1
1630595,"Cunningham, Cade",Cade Cunningham,1,2021,2023,cade_cunningham,cade_cunningham,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,0
203076,"Davis, Anthony",Anthony Davis,1,2012,2023,anthony_davis,anthony_davis,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,0
201942,"DeRozan, DeMar",DeMar DeRozan,1,2009,2023,demar_derozan,demar_derozan,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,0
1629603,"Diakite, Mamadi",Mamadi Diakite,1,2020,2023,mamadi_diakite,mamadi_diakite,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,11
1641711,"Dick, Gradey",Gradey Dick,1,2023,2023,gradey_dick,gradey_dick,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,11
203915,"Dinwiddie, Spencer",Spencer Dinwiddie,1,2014,2023,spencer_dinwiddie,spencer_dinwiddie,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,1
1630245,"Dosunmu, Ayo",Ayo Dosunmu,1,2021,2023,ayo_dosunmu,ayo_dosunmu,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,0
1630929,"Drell, Henri",Henri Drell,1,2023,2023,henri_drell,henri_drell,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,11
203083,"Drummond, Andre",Andre Drummond,1,2012,2023,andre_drummond,andre_drummond,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,0
1630561,"Duke Jr., David",David Duke Jr.,1,2021,2023,david_duke_jr,david_duke_jr,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,11
1631105,"Duren, Jalen",Jalen Duren,1,2022,2023,jalen_duren,jalen_duren,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,0
1631106,"Eason, Tari",Tari Eason,1,2022,2023,tari_eason,tari_eason,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,0
203954,"Embiid, Joel",Joel Embiid,1,2014,2023,joel_embiid,joel_embiid,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,0
1641787,"Evbuomwan, Tosan",Tosan Evbuomwan,1,2023,2023,tosan_evbuomwan,tosan_evbuomwan,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,11
1628981,"Fernando, Bruno",Bruno Fernando,1,2019,2023,bruno_fernando,bruno_fernando,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,1
1627827,"Finney-Smith, Dorian",Dorian Finney-Smith,1,2016,2023,dorian_finney-smith,dorian_finney-smith,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,0
1630201,"Flynn, Malachi",Malachi Flynn,1,2020,2023,malachi_flynn,malachi_flynn,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,1
1631323,"Fontecchio, Simone",Simone Fontecchio,1,2022,2023,simone_fontecchio,simone_fontecchio,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,0
1630235,"Forrest, Trent",Trent Forrest,1,2020,2023,trent_forrest,trent_forrest,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,1
203095,"Fournier, Evan",Evan Fournier,1,2012,2023,evan_fournier,evan_fournier,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,0
1631241,"Freeman-Liberty, Javon",Javon Freeman-Liberty,1,2023,2023,javon_freeman-liberty,javon_freeman-liberty,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,11
1628365,"Fultz, Markelle",Markelle Fultz,1,2017,2023,markelle_fultz,markelle_fultz,1610612753,Orlando,Magic,ORL,magic,magic,Y,0
1641847,"Funk, Andrew",Andrew Funk,1,2023,2023,andrew_funk,andrew_funk,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,11
201568,"Gallinari, Danilo",Danilo Gallinari,1,2008,2023,danilo_gallinari,danilo_gallinari,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,0
1629636,"Garland, Darius",Darius Garland,1,2019,2023,darius_garland,darius_garland,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,0
1631221,"Gillespie, Collin",Collin Gillespie,1,2022,2023,collin_gillespie,collin_gillespie,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11
1630692,"Goodwin, Jordan",Jordan Goodwin,1,2021,2023,jordan_goodwin,jordan_goodwin,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,1
203932,"Gordon, Aaron",Aaron Gordon,1,2014,2023,aaron_gordon,aaron_gordon,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,0
1628984,"Graham, Devonte'",Devonte' Graham,1,2018,2023,devonte_graham,devonte_graham,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,1
203924,"Grant, Jerami",Jerami Grant,1,2014,2023,jerami_grant,jerami_grant,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,0
1631260,"Green, AJ",AJ Green,1,2022,2023,aj_green,aj_green,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,11
1630224,"Green, Jalen",Jalen Green,1,2021,2023,jalen_green,jalen_green,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,1
201145,"Green, Jeff",Jeff Green,1,2007,2023,jeff_green,jeff_green,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,0
1631100,"Griffin, AJ",AJ Griffin,1,2022,2023,aj_griffin,aj_griffin,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,11
1629656,"Grimes, Quentin",Quentin Grimes,1,2021,2023,quentin_grimes,quentin_grimes,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,0
1631243,"Gueye, Mouhamed",Mouhamed Gueye,1,2023,2023,mouhamed_gueye,mouhamed_gueye,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,0
1629060,"Hachimura, Rui",Rui Hachimura,1,2019,2023,rui_hachimura,rui_hachimura,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,0
1630204,"Hagans, Ashton",Ashton Hagans,1,2020,2023,ashton_hagans,ashton_hagans,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,11
203914,"Harris, Gary",Gary Harris,1,2014,2023,gary_harris,gary_harris,1610612753,Orlando,Magic,ORL,magic,magic,Y,0
1630284,"Harris, Kevon",Kevon Harris,1,2022,2023,kevon_harris,kevon_harris,1610612753,Orlando,Magic,ORL,magic,magic,Y,11
202699,"Harris, Tobias",Tobias Harris,1,2011,2023,tobias_harris,tobias_harris,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,0
1629637,"Hayes, Jaxson",Jaxson Hayes,1,2019,2023,jaxson_hayes,jaxson_hayes,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,0
1630703,"Henderson, Scoot",Scoot Henderson,1,2023,2023,scoot_henderson,scoot_henderson,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,1
1627741,"Hield, Buddy",Buddy Hield,1,2016,2023,buddy_hield,buddy_hield,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,0
1630207,"Hinton, Nate",Nate Hinton,1,2020,2023,nate_hinton,nate_hinton,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,11
1628988,"Holiday, Aaron",Aaron Holiday,1,2018,2023,aaron_holiday,aaron_holiday,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,0
203200,"Holiday, Justin",Justin Holiday,1,2012,2023,justin_holiday,justin_holiday,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,1
1641720,"Hood-Schifino, Jalen",Jalen Hood-Schifino,1,2023,2023,jalen_hood-schifino,jalen_hood-schifino,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,11
1631216,"Houstan, Caleb",Caleb Houstan,1,2022,2023,caleb_houstan,caleb_houstan,1610612753,Orlando,Magic,ORL,magic,magic,Y,1
1641724,"Howard, Jett",Jett Howard,1,2023,2023,jett_howard,jett_howard,1610612753,Orlando,Magic,ORL,magic,magic,Y,11
1630643,"Huff, Jay",Jay Huff,1,2021,2023,jay_huff,jay_huff,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11
1629631,"Hunter, De'Andre",De'Andre Hunter,1,2019,2023,deandre_hunter,deandre_hunter,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,0
1630562,"Hurt, Matt",Matt Hurt,1,2023,2023,matt_hurt,matt_hurt,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,11
204060,"Ingles, Joe",Joe Ingles,1,2014,2023,joe_ingles,joe_ingles,1610612753,Orlando,Magic,ORL,magic,magic,Y,0
1628371,"Isaac, Jonathan",Jonathan Isaac,1,2017,2023,jonathan_isaac,jonathan_isaac,1610612753,Orlando,Magic,ORL,magic,magic,Y,1
1631093,"Ivey, Jaden",Jaden Ivey,1,2022,2023,jaden_ivey,jaden_ivey,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,0
1641713,"Jackson, GG",GG Jackson,1,2023,2023,gg_jackson,gg_jackson,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,11
202704,"Jackson, Reggie",Reggie Jackson,1,2011,2023,reggie_jackson,reggie_jackson,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,1
1641748,"Jackson Jr., Andre",Andre Jackson Jr.,1,2023,2023,andre_jackson_jr,andre_jackson_jr,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,0
1628991,"Jackson Jr., Jaren",Jaren Jackson Jr.,1,2018,2023,jaren_jackson_jr,jaren_jackson_jr,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,0
2544,"James, LeBron",LeBron James,1,2003,2023,lebron_james,lebron_james,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,0
1641998,"Jemison, Trey",Trey Jemison,1,2023,2023,trey_jemison,trey_jemison,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,11
1629660,"Jerome, Ty",Ty Jerome,1,2019,2023,ty_jerome,ty_jerome,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,1
1629661,"Johnson, Cameron",Cameron Johnson,1,2019,2023,cameron_johnson,cameron_johnson,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,0
1630552,"Johnson, Jalen",Jalen Johnson,1,2021,2023,jalen_johnson,jalen_johnson,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,1
1629640,"Johnson, Keldon",Keldon Johnson,1,2019,2023,keldon_johnson,keldon_johnson,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,1
1630553,"Johnson, Keon",Keon Johnson,1,2021,2023,keon_johnson,keon_johnson,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11
203999,"Jokic, Nikola",Nikola Jokic,1,2015,2023,nikola_jokic,nikola_jokic,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,0
1627745,"Jones, Damian",Damian Jones,1,2016,2023,damian_jones,damian_jones,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,1
1630200,"Jones, Tre",Tre Jones,1,2020,2023,tre_jones,tre_jones,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,1
201599,"Jordan, DeAndre",DeAndre Jordan,1,2008,2023,deandre_jordan,deandre_jordan,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,0
1628379,"Kennard, Luke",Luke Kennard,1,2017,2023,luke_kennard,luke_kennard,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,1
1630296,"Key, Braxton",Braxton Key,1,2021,2023,braxton_key,braxton_key,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,11
1629723,"Konchar, John",John Konchar,1,2019,2023,john_konchar,john_konchar,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,1
1630249,"Krejci, Vit",Vit Krejci,1,2021,2023,vit_krejci,vit_krejci,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,11
1631222,"LaRavia, Jake",Jake LaRavia,1,2022,2023,jake_laravia,jake_laravia,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,11
203897,"LaVine, Zach",Zach LaVine,1,2014,2023,zach_lavine,zach_lavine,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,0
1629111,"Landale, Jock",Jock Landale,1,2021,2023,jock_landale,jock_landale,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,0
1627747,"LeVert, Caris",Caris LeVert,1,2016,2023,caris_levert,caris_levert,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,0
1641721,"Lewis, Maxwell",Maxwell Lewis,1,2023,2023,maxwell_lewis,maxwell_lewis,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,11
203081,"Lillard, Damian",Damian Lillard,1,2012,2023,damian_lillard,damian_lillard,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,0
1641753,"Livingston, Chris",Chris Livingston,1,2023,2023,chris_livingston,chris_livingston,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,11
1631254,"Lofton Jr., Kenneth",Kenneth Lofton Jr.,1,2022,2023,kenneth_lofton_jr,kenneth_lofton_jr,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11
201572,"Lopez, Brook",Brook Lopez,1,2008,2023,brook_lopez,brook_lopez,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,0
200768,"Lowry, Kyle",Kyle Lowry,1,2006,2023,kyle_lowry,kyle_lowry,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,0
1641754,"Lundy, Seth",Seth Lundy,1,2023,2023,seth_lundy,seth_lundy,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,11
1630572,"Mamukelashvili, Sandro",Sandro Mamukelashvili,1,2021,2023,sandro_mamukelashvili,sandro_mamukelashvili,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,1
1626246,"Marjanovic, Boban",Boban Marjanovic,1,2015,2023,boban_marjanovic,boban_marjanovic,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,1
1641798,"Martin, Jaylen",Jaylen Martin,1,2023,2023,jaylen_martin,jaylen_martin,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,11
1630231,"Martin, KJ",KJ Martin,1,2020,2023,kenyon_martin_jr,kj_martin,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,1
1629726,"Mathews, Garrison",Garrison Mathews,1,2019,2023,garrison_mathews,garrison_mathews,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,1
202083,"Matthews, Wesley",Wesley Matthews,1,2009,2023,wesley_matthews,wesley_matthews,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,0
1630178,"Maxey, Tyrese",Tyrese Maxey,1,2020,2023,tyrese_maxey,tyrese_maxey,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,0
1630219,"Mays, Skylar",Skylar Mays,1,2020,2023,skylar_mays,skylar_mays,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,11
1629667,"McDaniels, Jalen",Jalen McDaniels,1,2019,2023,jalen_mcdaniels,jalen_mcdaniels,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,1
1629001,"Melton, De'Anthony",De'Anthony Melton,1,2018,2023,deanthony_melton,deanthony_melton,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,1
1630241,"Merrill, Sam",Sam Merrill,1,2020,2023,sam_merrill,sam_merrill,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,1
203114,"Middleton, Khris",Khris Middleton,1,2012,2023,khris_middleton,khris_middleton,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,1
201988,"Mills, Patty",Patty Mills,1,2009,2023,patty_mills,patty_mills,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,1
1629003,"Milton, Shake",Shake Milton,1,2018,2023,shake_milton,shake_milton,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,1
1631303,"Minaya, Justin",Justin Minaya,1,2022,2023,justin_minaya,justin_minaya,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,11
1628378,"Mitchell, Donovan",Donovan Mitchell,1,2017,2023,donovan_mitchell,donovan_mitchell,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,0
1630596,"Mobley, Evan",Evan Mobley,1,2021,2023,evan_mobley,evan_mobley,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,0
1630600,"Mobley, Isaiah",Isaiah Mobley,1,2022,2023,isaiah_mobley,isaiah_mobley,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,11
1629630,"Morant, Ja",Ja Morant,1,2019,2023,ja_morant,ja_morant,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,0
